RSK_ELMN_NM,RSK_ELMN_GRD,RN_1HR,AIRTP,LOT,LAT,LOTNO_ADDR,ROAD_NM_ADDR
SF20304,F,.5,1,128.4537643213,36.1893795216,경북 구미시 산동읍 동곡리 산 41-8,경상북도 구미시 산동면 동백로 324-7 
SF20304,F,.5,1,128.4152991373,36.1648884726,경북 구미시 산동읍 성수리 210-3,경상북도 구미시 산동면 옥계2공단로 662-7 
SF20304,F,.5,1,128.4304522956,36.1476075421,경북 구미시 산동읍 신당리 1341,경상북도 구미시 산동면 첨단기업5로 10-6 
SF20304,F,.5,1,128.4469454725,36.1477665838,경북 구미시 산동읍 신당리 1288,경상북도 구미시 산동면 첨단기업5로 139-18 
SF20304,F,.5,1,128.2768979822,36.3062657164,경북 구미시 옥성면 농소리 897-4,경상북도 구미시 선산읍 선상동로 957 
SF20302,F,.5,1,128.2534905235,36.251271042,경북 구미시 옥성면 덕촌리 668-6,경상북도 구미시 선산읍 상무로 1531-5 
SF20302,J,.5,-1,128.1532914591,36.6439644967,경북 문경시 호계면 견탄리 546,경상북도 문경시 호계면 태봉3길 27
SF20302,J,.5,-1,128.2724201923,36.6736860701,경북 문경시 산북면 내화리 1368,경상북도 문경시 산양면 금천로 849-8
SF20302,F,.5,2,128.3094338912,36.6935041172,경북 문경시 동로면 마광리 494,경상북도 문경시 동로면 마광안길 17
SF20302,F,.5,2,128.309357193,36.7077169306,경북 문경시 동로면 인곡리 산 133-1,경상북도 문경시 산양면 금천로 1677-9
SF20302,F,.5,2,128.297929167,36.7177108644,경북 문경시 동로면 수평리 452,경상북도 문경시 동로면 무라이길 2
SF20302,F,.5,2,128.3193024378,36.7948743904,경북 문경시 동로면 적성리 산 112-1,경상북도 문경시 동로면 적성금곡길 33-65
SF20302,F,.5,2,128.2343038694,36.7955687813,경북 문경시 동로면 생달리 산 8-4,경상북도 문경시 문경읍 여우목로 2109
SF20302,F,.5,3,128.8505804939,35.7581105426,경북 경산시 남산면 평기리 314-2,경상북도 경산시 자인면 설총로 120
SF20204,L,3,-1,127.0127956063,37.6040121943,서울 성북구 정릉동 160-2,서울특별시 성북구 정릉로 263
SF20204,L,3,-1,127.0076462162,37.6058680668,서울 성북구 정릉동 산 86-5,서울특별시 성북구 정릉로 214 천중사
SF20204,G,3,0,127.0416260984,37.6306076782,서울 강북구 번동 288-6,서울특별시 강북구 오현로 207 번동주공아파트
SF20202,L,3,-1,126.9180958551,37.6152754126,서울 은평구 대조동 228-7,서울특별시 은평구 연서로 186
SF20202,G,3,1,126.9029860146,37.4350226982,서울 금천구 시흥동 1001-42,경기도 안양시 만안구 경수대로 1431-2 동원스텐 경수대로 1431-2
SF20204,G,4,1,126.9763668662,37.4765217251,서울 동작구 사당동 1129,서울특별시 관악구 남부순환로 2048 로잔빌딩 남부순환로 2048
SF20204,G,4,0,126.9505361207,37.4815274837,서울 관악구 봉천동 979-2,서울특별시 관악구 남부순환로 1801 벽송빌딩
SF20204,G,3,1,126.9174887932,37.4823571897,서울 관악구 신림동 526,서울특별시 관악구 남부순환로 1501
SF20204,G,4,1,126.9967751259,37.481382829,서울 서초구 방배동 912-24,서울특별시 서초구 효령로 115
SF20202,G,4,1,127.0060849556,37.514315201,서울 서초구 잠원동 115,서울특별시 서초구 잠원로 127 신반포아파트
SF20202,G,4,1,126.9999390657,37.5071058341,서울 서초구 반포동 128-2,서울특별시 서초구 신반포로 137 반포경남아파트 11동
SF20304,J,.5,-1,126.7683920594,37.7656477176,경기 파주시 금촌동 456-11,경기도 파주시 탄현면 평화로 100
SF20304,J,.5,-1,126.773976448,37.7579064899,경기 파주시 금촌동 962-22,경기도 파주시 시청로 2 준성빌딩
SF20306,E,.5,1,126.628354653,37.7085315485,경기 김포시 하성면 원산리 556-16,경기도 김포시 하성면 월하로671번길 11월 19일
SF20302,J,.5,-1,126.9697959766,37.7107294537,경기 양주시 장흥면 교현리 214-11,경기도 양주시 장흥면 북한산로1011번길 Oct-64
SF20302,J,.5,-1,126.9715536273,37.7102166546,경기 양주시 장흥면 교현리 219-1,경기도 양주시 장흥면 북한산로 1004
SF20304,J,.5,-1,127.0047744529,37.7361441604,경기도 의정부시 호국로 909,경기도 의정부시 호국로 909 
SF20304,J,.5,-2,127.4525118472,36.6049794567,충북 청주시 서원구 성화동 294-8,충청북도 청주시 흥덕구 2순환로 1572 세광고등학교
SF20306,E,.5,1,127.4808149269,36.6462489052,충북 청주시 흥덕구 운천동 338,충청북도 청주시 흥덕구 무심서로 623
SF20306,J,.5,-1,127.3492226765,36.6228876902,충북 청주시 흥덕구 오송읍 궁평리 196-25,충청북도 청원군 강내면 가로수로 430
SF20302,J,.5,-1,127.3473429818,36.6226532185,충북 청주시 흥덕구 오송읍 궁평리 195-10,충청북도 청원군 강내면 가로수로 430
SF20302,J,.5,-1,127.3517966638,36.6122336137,충북 청주시 흥덕구 강내면 월탄리 217-3,충청북도 청주시 흥덕구 강내면 월탄2길 67  월탄2길 67
SF20302,J,.5,-1,127.3517966638,36.6122336137,충북 청주시 흥덕구 강내면 월탄리 217-3,충청북도 청주시 흥덕구 강내면 월탄2길 67
SF20306,J,.5,-1,127.3530125806,36.6233517505,충북 청주시 흥덕구 강내면 탑연리 365,충청북도 청원군 강내면 가로수로 484
SF20302,F,.5,0,127.526313824,36.7407497621,충북 청주시 청원구 북이면 대율리 28-2,충청북도 청원군 북이면 신대석성로 163
SF20302,F,.5,0,127.5278578719,36.7405055838,충북 청주시 청원구 북이면 대율리 27-2,충청북도 청원군 북이면 대율경촌길 4
SF20302,J,.5,-1,127.7990255508,36.21333772,충북 영동군 용산면 율리 산 43-12,충청북도 영동군 영동읍 비탄길 46
SF20302,J,.5,-1,127.7676097165,36.2492843528,충북 영동군 용산면 부상리 산 59-1,충청북도 영동군 용산면 용심로 577 정자
SF20302,J,.5,-1,127.8204527469,36.2754947793,충북 영동군 용산면 매금리 산 69-18,충청북도 영동군 용산면 용심로 1361
SF20302,J,.5,-1,127.8204527469,36.2754947793,충북 영동군 용산면 매금리 산 69-18,충청북도 영동군 용산면 용심로 1361  용심로 1361
SF20302,F,.5,0,127.1447308613,36.8032254508,충남 천안시 동남구 다가동 565,충청남도 천안시 서북구 와촌1길 8 삼정양돈기자재
SF20302,F,.5,0,127.1359028828,36.7830295788,충남 천안시 동남구 용곡동 187-9,충청남도 천안시 동남구 용수골길 73
SF20304,F,.5,0,127.1288621818,36.7631510607,충남 천안시 동남구 풍세면 남관리 46-4,충청남도 천안시 동남구 풍세면 풍세로 556
SF20302,F,.5,0,127.112235501,36.7441436037,충남 천안시 동남구 풍세면 용정리 943-3,충청남도 천안시 동남구 풍세면 태학산로 209  태학산로 209
SF20302,F,.5,0,127.1262694647,36.7493692544,충남 천안시 동남구 풍세면 용정리 181,충청남도 천안시 동남구 목천읍 미죽로 35  미죽로 35
SF20302,F,.5,0,127.1204814113,36.7524506521,충남 천안시 동남구 풍세면 용정리 131-19,충청남도 천안시 동남구 풍세면 잔다리길 55 현대약품(주) 잔다리길 55
SF20302,F,.5,0,127.1027650449,36.7451648013,충남 천안시 동남구 풍세면 용정리 642-2,충청남도 천안시 동남구 풍세면 태학산로 301
SF20302,F,.5,0,127.0759013822,36.6826002168,충남 천안시 동남구 광덕면 지장리 415,충청남도 천안시 동남구 광덕면 지장길 7
SF20304,F,.5,0,127.074075044,36.6950897873,충남 천안시 동남구 광덕면 보산원리 687-1,충청남도 천안시 동남구 광덕면 보산원4길 19-22
SF20202,G,3,1,126.6967470056,34.8207070813,전남 영암군 덕진면 덕진리 430-2,전라남도 영암군 영암읍 예향로 1747
SF20302,F,.5,0,129.0492661006,36.2161096155,경북 포항시 북구 죽장면 월평리 756-2,경상북도 포항시 북구 흥해읍 새마을로 Jun-75
SF20302,F,.5,0,129.2212778543,36.2341607473,경북 포항시 북구 죽장면 상옥리 산 15-31,경상북도 포항시 북구 죽장면 수목원로79번길 40
SF20302,F,.5,0,129.218630757,36.2323963029,경북 포항시 북구 죽장면 상옥리 878-3,경상북도 포항시 북구 청하면 수목원로 87
SF20304,J,.5,-2,128.1422822427,36.1207665132,경북 김천시 지좌동 440-151,경상북도 김천시 농소면 영남대로 1938
SF20302,F,.5,1,128.2286078815,36.1901335883,경북 김천시 감문면 태촌리 655-1,경상북도 김천시 감문면 배시내길 5
SF20304,F,.5,1,127.9549442589,36.0672805983,경북 김천시 구성면 마산리 산 1-4,충청북도 영동군 상촌면 상촌로 108-73
SF20304,F,.5,1,128.3356285762,36.1253707649,경북 구미시 원평동 419-2,경상북도 구미시 원남로 145 
SF20302,F,.5,1,128.3564307288,36.1224182496,경북 구미시 원평동 937-4,경상북도 구미시 칠성로 66 
SF20302,F,.5,1,128.3298305506,36.1338079967,경북 구미시 원평동 2-8,경상북도 구미시 산업로 58-3 
SF20304,F,.5,1,128.3356285762,36.1253707649,경북 구미시 원평동 419-2,경상북도 구미시 원남로 145 
SF20304,F,.5,1,128.3447065051,36.1319767229,경북 구미시 지산동 381,경상북도 구미시 선산읍 선산대로 22 
SF20304,F,.5,1,128.323432333,36.1485912213,경북 구미시 도량동 86,경상북도 구미시 송동로 181 
SF20302,F,.5,1,128.3218662721,36.1320007199,경북 구미시 도량동 792-149,경상북도 구미시 선기로 22-12 
SF20302,F,.5,1,128.3209342287,36.1527810201,경북 구미시 도량동 산 49-1,경상북도 구미시 봉곡남로 179 
SF20302,F,.5,0,128.4726070593,36.0968054579,경북 구미시 신동 704-1,경상북도 구미시 인동가산로 583 즐거운주유소
SF20304,F,.5,1,128.3238784792,36.2697724286,경북 구미시 선산읍 생곡리 628,경상북도 구미시 선산읍 유학4길 27-36 
SF20304,F,.5,1,128.3170411376,36.267046886,경북 구미시 선산읍 생곡리 884,경상북도 구미시 선산읍 선상동로 53 
SF20302,F,.5,1,128.2455763158,36.2483881763,경북 구미시 선산읍 포상리 1133,경상북도 구미시 선산읍 상무로 1450-6 
SF20302,F,.5,2,128.3436912572,36.1976935008,경북 구미시 고아읍 항곡리 산 4-3,경상북도 구미시 선산읍 선산대로 773-5
SF20302,F,.5,1,128.3699097974,36.1966186853,경북 구미시 해평면 해평리 470-13,경상북도 구미시 고아읍 숭선로 250 
SF20304,F,.5,1,128.2132813066,36.3231066219,경북 상주시 낙동면 신오리 967-2,경상북도 상주시 낙동면 수선로 872
SF20302,F,.5,0,128.0722853096,36.4108875968,경북 상주시 내서면 신촌리 산 7-4,경상북도 상주시 낙동면 영남제일로 2521 상주문화체험장
SF20304,F,.5,5,129.2135665193,35.4440295894,울산 울주군 웅촌면 대대리 산 42-4,울산광역시 울주군 온양읍 광청로 161
SF20306,F,.5,5,129.2182682733,35.4861695407,울산 울주군 웅촌면 대복리 971,울산광역시 울주군 청량면 웅촌로 663
SF20302,F,.5,4,129.1962936342,35.5095437515,울산 울주군 삼동면 작동리 산 36-7,울산광역시 울주군 웅촌면 삼동로 1343 제일레미콘
SF20302,F,.5,4,129.1644095853,35.5212105084,울산 울주군 삼동면 하잠리 470-5,울산광역시 울주군 웅촌면 삼동로 858-3
SF20204,G,4,1,127.5382544362,37.4278759687,경기 양평군 개군면 하자포리 211-9,경기도 양평군 개군로 466
SF20202,G,3,2,127.4500541637,36.6060169454,충북 청주시 서원구 성화동 230-2,충청북도 청주시 서원구 성봉로 4  성봉로 4
SF20202,G,3,0,127.4752367184,36.6491459591,충북 청주시 흥덕구 운천동 1704,충청북도 청주시 흥덕구 사운로 234
SF20202,G,3,2,127.4385026261,36.6150521367,충북 청주시 흥덕구 가경동 산 73-5,충청북도 청주시 흥덕구 2순환로1375번길 23 청주가경6주공아파트
SF20202,G,3,4,127.0061628572,35.7769581458,전북 김제시 금구면 금구리 659-2,전라북도 김제시 금구면 봉두4길 62-27
SF20204,G,3,4,127.0914401863,35.9106139016,전북 완주군 삼례읍 신금리 914-3,전라북도 완주군 삼례읍 원신금1길 11월 03일
SF20204,G,3,3,127.1736764792,35.9372582792,전북 완주군 용진읍 신지리 444-1,전라북도 완주군 봉동읍 완주로 852-3
SF20302,F,.5,2,129.3178810162,36.0534470345,경북 포항시 북구 흥해읍 대련리 473-3,경상북도 포항시 북구 흥해읍 연화길 25
SF20302,F,.5,3,129.1447883924,35.5460833247,울산 울주군 언양읍 구수리 869-2,울산광역시 울주군 언양읍 울산역로 75
SF20302,F,.5,5,129.2848724456,35.4647337137,울산 울주군 청량읍 동천리 857-1,울산광역시 울주군 청량면 대복동천로 769
SF20306,F,.5,5,129.2495792406,35.4654740978,울산 울주군 청량읍 중리 1061-2,울산광역시 울주군 청량면 대복동천로 340-13 쌍효각
SF20302,F,.5,5,129.2635228508,35.5218687048,울산 울주군 청량읍 문죽리 1255-27,울산광역시 울주군 청량면 두현3길 18
SF20306,F,.5,5,129.2659805174,35.5225538681,울산 울주군 청량읍 문죽리 263,울산광역시 울주군 청량면 청량천변로 211
SF20306,F,.5,5,129.2495575076,35.5328344234,울산 울주군 청량읍 문죽리 1346,울산광역시 울주군 청량면 웅촌로 1279-5
SF20304,F,.5,5,129.2429005982,35.4994548715,울산 울주군 청량읍 삼정리 887-3,울산광역시 울주군 청량면 반정1길 18
SF20302,F,.5,5,129.2442527242,35.4985154207,울산 울주군 청량읍 삼정리 619-2,울산광역시 울주군 청량면 반정1길 18
SF20304,F,.5,5,129.2289749917,35.4966475687,울산 울주군 청량읍 삼정리 산 81-3,울산광역시 울주군 청량면 삼정로 32
SF20302,F,.5,5,129.2309992606,35.5023918195,울산 울주군 청량읍 율리 산 212-5,울산광역시 울주군 청량면 웅촌로 935-23
SF20304,F,.5,5,129.2307930498,35.5018930538,울산 울주군 청량읍 율리 산 210-3,울산광역시 울주군 청량면 웅촌로 935-23
SF20304,F,.5,3,129.1112564499,35.5596716113,울산 울주군 삼남읍 교동리 1165,울산광역시 울주군 삼남면 봉화마을길 9 교동주공아파트
SF20302,F,.5,3,129.0926535666,35.539739579,울산 울주군 삼남읍 가천리 산 15-1,울산광역시 울주군 상북면 자수정로 174
SF20202,G,3,2,127.0762285703,36.9748631779,경기 평택시 팽성읍 평궁리 381,경기도 평택시 팽성읍 팽성로 482
SF20202,G,3,2,127.0600324447,36.9926166801,경기 평택시 팽성읍 신호리 150-1,경기도 평택시 고덕면 평남로 178-70
SF20202,G,4,0,127.4509286457,37.2749616144,경기 이천시 안흥동 412-20,경기도 이천시 중리천로 141
SF20202,G,4,0,127.4662070162,37.280671097,경기 이천시 갈산동 761-5,경기도 이천시 구만리로 322
SF20302,F,.5,1,127.6221482182,37.1156382184,경기 이천시 장호원읍 진암리 13-6,경기도 이천시 장호원읍 경충대로 04월 05일
SF20302,F,.5,1,127.6283195634,37.1341943549,경기 이천시 장호원읍 노탑리 799,경기도 이천시 장호원읍 장여로 191
SF20306,J,.5,-1,127.4792850342,37.2877755724,경기 이천시 부발읍 무촌리 400-3,경기도 이천시 부발읍 황무로 1229
SF20306,J,.5,-1,127.4603819215,37.2637819702,경기 이천시 부발읍 가좌리 322,경기도 이천시 부발읍 중부대로 1230-68
SF20202,L,4,-1,127.4935111939,37.2456190117,경기 이천시 부발읍 아미리 1067,경기도 이천시 대월면 경충대로2003번길 10월 03일 건우빌라
SF20306,J,.5,-1,127.52229964,37.2269123497,경기 이천시 부발읍 응암리 254,경기도 이천시 장호원읍 경충대로 1651-20
SF20302,F,.5,1,127.4275510438,37.2441763953,경기 이천시 호법면 유산리 890,경기도 이천시 부발읍 중부대로 859
SF20306,E,.5,2,127.4466742305,37.2495723525,경기 이천시 호법면 유산리 2-20,경기도 이천시 호법면 이섭대천로 826-136
SF20306,E,.5,2,127.4462622903,37.2493281386,경기 이천시 호법면 유산리 2-20,경기도 이천시 호법면 이섭대천로 826-136
SF20302,F,.5,1,127.3847088858,37.2040982774,경기 이천시 호법면 매곡리 629-1,경기도 이천시 호법면 덕평로 442-11
SF20302,F,.5,1,127.3816272447,37.192351904,경기 이천시 호법면 매곡리 산 62-4,경기도 이천시 호법면 덕평로 276
SF20204,L,3,-1,127.2686186892,37.4042665552,경기 광주시 쌍령동 467,경기도 광주시 초월읍 경충대로 1518
SF20202,G,3,0,127.2026459177,37.4113473308,경기 광주시 삼동 산 51-7,경기도 광주시 삼지곡길 06월 07일
SF20302,F,.5,0,127.3083733808,37.9275721964,경기 포천시 일동면 유동리 170-4,경기도 포천시 일동면 화동로 691
